Date,Market,Arrival(q),Price Minimum (Rs/q),Price Maximum (Rs/q),Modal Price (Rs/q)
02/Feb/2022,BANGALORE (FRESH),2747,1000,1500,1250
03/Feb/2022,BANGALORE (FRESH),3003,1200,1800,1500
04/Feb/2022,BANGALORE (FRESH),3269,1200,1800,1500
05/Feb/2022,BANGALORE (FRESH),2542,1200,1800,1500
07/Feb/2022,BANGALORE (FRESH),2509,1500,2000,1750
08/Feb/2022,BANGALORE (FRESH),3971,1500,2000,1750
08/Mar/2022,BANGALORE (FRESH),28589,1000,1500,1250
22/Mar/2022,BANGALORE (FRESH),9483,1000,1300,1100
23/Mar/2022,BANGALORE (FRESH),9670,800,1200,1000
25/Mar/2022,BANGALORE (FRESH),6872,200,1200,800
28/Mar/2022,BANGALORE (FRESH),12199,300,1000,625
30/Mar/2022,BANGALORE (FRESH),8601,300,1000,625
31/Mar/2022,BANGALORE (FRESH),6960,300,1000,625
02/Apr/2022,BANGALORE (FRESH),3269,1200,1800,1500
01/Jan/2022,BAREILLY(UP),385,1825,1875,1850
03/Jan/2022,BAREILLY(UP),360,1825,1900,1875
04/Jan/2022,BAREILLY(UP),700,1820,1875,1850
05/Jan/2022,BAREILLY(UP),600,1800,1880,1840
06/Jan/2022,BAREILLY(UP),600,1800,1850,1825
10/Jan/2022,BAREILLY(UP),670,1800,1875,1830
11/Jan/2022,BAREILLY(UP),640,1825,1875,1850
14/Jan/2022,BAREILLY(UP),520,1825,1885,1860
18/Jan/2022,BAREILLY(UP),460,1850,1925,1900
19/Jan/2022,BAREILLY(UP),510,1850,1920,1885
24/Jan/2022,BAREILLY(UP),475,1900,1955,1925
27/Jan/2022,BAREILLY(UP),460,1900,2000,1925
28/Jan/2022,BAREILLY(UP),750,1875,1925,1900
29/Jan/2022,BAREILLY(UP),685,1875,1950,1915
01/Feb/2022,BAREILLY(UP),650,1850,1925,1900
02/Feb/2022,BAREILLY(UP),750,1870,1920,1890
03/Feb/2022,BAREILLY(UP),780,1850,1925,1885
05/Feb/2022,BAREILLY(UP),600,1850,1900,1875
07/Feb/2022,BAREILLY(UP),700,1825,1875,1850
08/Feb/2022,BAREILLY(UP),670,1825,1875,1860
09/Feb/2022,BAREILLY(UP),630,1825,1875,1850
10/Feb/2022,BAREILLY(UP),585,1825,1875,1860
16/Feb/2022,BAREILLY(UP),645,1810,1875,1840
17/Feb/2022,BAREILLY(UP),620,1820,1900,1850
19/Feb/2022,BAREILLY(UP),465,1820,1875,1855
21/Feb/2022,BAREILLY(UP),480,1830,1890,1860
22/Feb/2022,BAREILLY(UP),540,1820,1875,1850
26/Feb/2022,BAREILLY(UP),432,1875,1950,1900
04/Mar/2022,BAREILLY(UP),410,1925,1975,1950
05/Mar/2022,BAREILLY(UP),394,1950,2000,1962
07/Mar/2022,BAREILLY(UP),365,1950,2000,1985
08/Mar/2022,BAREILLY(UP),352,1975,2050,2010
09/Mar/2022,BAREILLY(UP),345,2000,2075,2025
10/Mar/2022,BAREILLY(UP),386,1975,2050,2015
11/Mar/2022,BAREILLY(UP),432,1975,2050,2010
12/Mar/2022,BAREILLY(UP),475,1975,2050,2015
13/Mar/2022,BAREILLY(UP),430,2000,2075,2025
14/Mar/2022,BAREILLY(UP),450,2000,2100,2025
15/Mar/2022,BAREILLY(UP),480,2000,2060,2030
16/Mar/2022,BAREILLY(UP),510,2010,2050,2025
21/Mar/2022,BAREILLY(UP),465,2020,2080,2050
22/Mar/2022,BAREILLY(UP),452,2025,2085,2060
23/Mar/2022,BAREILLY(UP),464,2020,2100,2050
24/Mar/2022,BAREILLY(UP),475,2010,2075,2036
25/Mar/2022,BAREILLY(UP),486,2000,2050,2025
26/Mar/2022,BAREILLY(UP),510,1975,2050,2000
28/Mar/2022,BAREILLY(UP),482,1950,2025,1985
29/Mar/2022,BAREILLY(UP),510,1950,2000,1975
30/Mar/2022,BAREILLY(UP),522,1925,2000,1960
01/Apr/2022,BAREILLY(UP),540,1925,2000,1950
05/Apr/2022,BAREILLY(UP),780,1850,1925,1885
07/Apr/2022,BAREILLY(UP),950,1800,1875,1825
11/Apr/2022,BAREILLY(UP),745,1800,1875,1825
16/Apr/2022,BAREILLY(UP),890,1720,1800,1770
25/Apr/2022,BAREILLY(UP),940,1525,1600,1575
10/May/2022,BAREILLY(UP),536,1450,1500,1480
02/Jun/2022,BAREILLY(UP),1120,1250,1325,1285
03/Jun/2022,BAREILLY(UP),985,1325,1450,1375
07/Jun/2022,BAREILLY(UP),996,1300,1375,1340
15/Jun/2022,BAREILLY(UP),765,1250,1325,1285
28/Jun/2022,BAREILLY(UP),665,1300,1375,1330
30/Jun/2022,BAREILLY(UP),645,1250,1400,1325
01/Jul/2022,BAREILLY(UP),610,1300,1350,1325
08/Jul/2022,BAREILLY(UP),620,1300,1375,1335
14/Jul/2022,BAREILLY(UP),560,1325,1450,1400
16/Jul/2022,BAREILLY(UP),620,1325,1450,1375
23/Jul/2022,BAREILLY(UP),785,1325,1400,1375
25/Jul/2022,BAREILLY(UP),760,1350,1450,1380
04/Jan/2022,BARGARH(OR),55,2300,2500,2400
08/Jan/2022,BARGARH(OR),46,2300,2500,2400
09/Jan/2022,BARGARH(OR),25,2500,2700,2600
22/Jan/2022,BARGARH(OR),45,2100,2300,2200
24/Jan/2022,BARGARH(OR),26,2500,2700,2600
25/Jan/2022,BARGARH(OR),47,2300,2500,2400
28/Jan/2022,BARGARH(OR),75,2300,2500,2400
29/Jan/2022,BARGARH(OR),44,2200,2400,2300
01/Feb/2022,BARGARH(OR),65,1400,1600,1500
03/Feb/2022,BARGARH(OR),64,2200,2400,2300
09/Feb/2022,BARGARH(OR),37,2300,2500,2400
14/Feb/2022,BARGARH(OR),43,2200,2400,2300
16/Feb/2022,BARGARH(OR),36,2300,2500,2400
18/Feb/2022,BARGARH(OR),35,2300,2500,2400
19/Feb/2022,BARGARH(OR),76,2300,2500,2400
22/Feb/2022,BARGARH(OR),75,2300,2500,2400
05/Mar/2022,BARGARH(OR),35,2200,2400,2300
07/Mar/2022,BARGARH(OR),65,2400,2600,2500
09/Mar/2022,BARGARH(OR),257,2300,2500,2400
10/Mar/2022,BARGARH(OR),437,2300,2500,2400
11/Mar/2022,BARGARH(OR),787,2300,2500,2400
13/Mar/2022,BARGARH(OR),246,2100,2300,2200
14/Mar/2022,BARGARH(OR),36,2400,2600,2500
15/Mar/2022,BARGARH(OR),25,1500,1700,1600
16/Mar/2022,BARGARH(OR),35,2100,2300,2200
18/Mar/2022,BARGARH(OR),37,2300,2500,2400
21/Mar/2022,BARGARH(OR),26,2500,2700,2600
22/Mar/2022,BARGARH(OR),66,3200,3400,3300
23/Mar/2022,BARGARH(OR),28,2500,2700,2600
02/Apr/2022,BARGARH(OR),53,2300,2500,2400
05/Apr/2022,BARGARH(OR),35,3400,3600,3500
11/Apr/2022,BARGARH(OR),26,2400,2600,2500
10/May/2022,BARGARH(OR),32,2500,2700,2600
13/May/2022,BARGARH(OR),36,2100,2300,2200
23/May/2022,BARGARH(OR),24,2500,2700,2600
31/May/2022,BARGARH(OR),36,2500,2700,2600
03/Jun/2022,BARGARH(OR),22,3000,3200,3100
07/Jun/2022,BARGARH(OR),21,2600,2800,2700
08/Jun/2022,BARGARH(OR),24,3200,3400,3300
28/Jun/2022,BARGARH(OR),26,2500,2700,2600
13/Jul/2022,BARGARH(OR),25,2600,2800,2700
14/Jul/2022,BARGARH(OR),26,2600,2800,2700
16/Jul/2022,BARGARH(OR),26,2300,2500,2400
20/Jul/2022,BARGARH(OR),26,1200,1400,1300
26/Jul/2022,BARGARH(OR),24,1500,1700,1600
28/Jul/2022,BARGARH(OR),25,1500,1700,1600
16/Apr/2022,BARIPADA(OR),26,1400,1600,1500
05/Jan/2022,BARNALA (PB),502,1000,2500,1750
08/Jan/2022,BARNALA (PB),803,1000,2300,1650
10/Jan/2022,BARNALA (PB),447,900,2300,1600
14/Jan/2022,BARNALA (PB),354,1100,2700,1900
18/Jan/2022,BARNALA (PB),666,1000,2400,1700
19/Jan/2022,BARNALA (PB),234,1200,2300,1750
22/Jan/2022,BARNALA (PB),812,1000,2400,1700
24/Jan/2022,BARNALA (PB),446,1300,2400,1800
26/Jan/2022,BARNALA (PB),458,700,2700,1500
28/Jan/2022,BARNALA (PB),656,1100,2350,1725
29/Jan/2022,BARNALA (PB),406,1000,2600,1800
01/Feb/2022,BARNALA (PB),650,1000,2400,1700
02/Feb/2022,BARNALA (PB),212,1000,2500,1750
03/Feb/2022,BARNALA (PB),561,1150,2500,1825
05/Feb/2022,BARNALA (PB),397,1100,2600,1850
07/Feb/2022,BARNALA (PB),687,1300,2600,1950
14/Feb/2022,BARNALA (PB),237,1800,2500,2150
16/Feb/2022,BARNALA (PB),546,1700,2700,2200
22/Feb/2022,BARNALA (PB),215,2000,2500,2250
23/Feb/2022,BARNALA (PB),285,1500,2500,2000
24/Feb/2022,BARNALA (PB),391,1700,2700,2200
07/Mar/2022,BARNALA (PB),802,1000,2300,1650
08/Mar/2022,BARNALA (PB),385,1000,2500,1600
09/Mar/2022,BARNALA (PB),467,1000,1900,1450
11/Mar/2022,BARNALA (PB),2603,600,1700,1150
12/Mar/2022,BARNALA (PB),5887,1000,1800,1400
14/Mar/2022,BARNALA (PB),745,1000,1650,1325
15/Mar/2022,BARNALA (PB),881,1000,1800,1400
16/Mar/2022,BARNALA (PB),928,1000,1700,1350
17/Mar/2022,BARNALA (PB),335,1000,2000,1500
18/Mar/2022,BARNALA (PB),657,900,1650,1275
22/Mar/2022,BARNALA (PB),1166,850,1600,1225
26/Mar/2022,BARNALA (PB),1191,900,1400,1150
31/Mar/2022,BARNALA (PB),1125,800,1350,1075
02/Apr/2022,BARNALA (PB),740,850,1350,1100
05/Apr/2022,BARNALA (PB),1439,700,1200,950
06/Apr/2022,BARNALA (PB),818,950,1200,975
16/Apr/2022,BARNALA (PB),447,600,1200,900
10/May/2022,BARNALA (PB),1404,550,1250,900
31/May/2022,BARNALA (PB),1402,500,1200,850
02/Jun/2022,BARNALA (PB),1308,500,1200,850
07/Jun/2022,BARNALA (PB),1094,600,1200,900
16/Jul/2022,BARNALA (PB),363,700,1498,1094
23/Jul/2022,BARNALA (PB),1162,510,1700,1105
25/Jul/2022,BARNALA (PB),918,550,1600,1075
03/Jun/2022,BELGAUM(KNT),450,1000,1700,1500
16/Jul/2022,BELGAUM(KNT),2490,1000,2000,1850
03/Jan/2022,BHATINDA(PB),105,2400,2800,2600
04/Jan/2022,BHATINDA(PB),108,2400,2800,2400
05/Jan/2022,BHATINDA(PB),105,2400,2800,2400
06/Jan/2022,BHATINDA(PB),110,2400,2600,2400
08/Jan/2022,BHATINDA(PB),108,2000,2800,2500
14/Jan/2022,BHATINDA(PB),155,2500,2800,2500
18/Jan/2022,BHATINDA(PB),150,2500,2800,2700
19/Jan/2022,BHATINDA(PB),160,2500,2900,2700
24/Jan/2022,BHATINDA(PB),160,2000,2400,2400
25/Jan/2022,BHATINDA(PB),160,2000,2400,2200
28/Jan/2022,BHATINDA(PB),150,2500,2800,2700
29/Jan/2022,BHATINDA(PB),150,2200,2400,2200
01/Feb/2022,BHATINDA(PB),150,2300,2500,2300
02/Feb/2022,BHATINDA(PB),180,1800,2400,1800
03/Feb/2022,BHATINDA(PB),180,2000,2500,2000
07/Feb/2022,BHATINDA(PB),180,2200,2500,2200
08/Feb/2022,BHATINDA(PB),182,2000,2200,2000
14/Feb/2022,BHATINDA(PB),200,2500,2500,2500
16/Feb/2022,BHATINDA(PB),180,2500,2800,2500
18/Feb/2022,BHATINDA(PB),198,2500,2700,2600
21/Feb/2022,BHATINDA(PB),198,2500,3000,2800
22/Feb/2022,BHATINDA(PB),190,2800,3000,2800
23/Feb/2022,BHATINDA(PB),175,2800,3000,2800
07/Mar/2022,BHATINDA(PB),136,2400,2600,2400
08/Mar/2022,BHATINDA(PB),130,2200,2500,2200
09/Mar/2022,BHATINDA(PB),150,2400,2600,2400
10/Mar/2022,BHATINDA(PB),160,1800,2000,1800
11/Mar/2022,BHATINDA(PB),130,2200,2500,2200
12/Mar/2022,BHATINDA(PB),150,2200,2800,2200
14/Mar/2022,BHATINDA(PB),185,2200,2400,2200
15/Mar/2022,BHATINDA(PB),104,2000,2400,2000
16/Mar/2022,BHATINDA(PB),180,2000,2400,2000
17/Mar/2022,BHATINDA(PB),180,2000,2300,2000
21/Mar/2022,BHATINDA(PB),160,1800,2000,1800
22/Mar/2022,BHATINDA(PB),180,1600,2000,1600
23/Mar/2022,BHATINDA(PB),175,1600,2000,1600
24/Mar/2022,BHATINDA(PB),176,1600,2000,1600
25/Mar/2022,BHATINDA(PB),172,1500,1800,1500
26/Mar/2022,BHATINDA(PB),165,1500,1800,1500
28/Mar/2022,BHATINDA(PB),158,1200,1600,1200
29/Mar/2022,BHATINDA(PB),70,1800,2000,1800
30/Mar/2022,BHATINDA(PB),180,1600,2000,1600
31/Mar/2022,BHATINDA(PB),155,1800,2000,1800
01/Apr/2022,BHATINDA(PB),136,1600,1800,1600
02/Apr/2022,BHATINDA(PB),136,1600,1800,1600
06/Apr/2022,BHATINDA(PB),150,1200,1500,1300
07/Apr/2022,BHATINDA(PB),150,1600,2000,1600
11/Apr/2022,BHATINDA(PB),160,1600,1800,1700
16/Apr/2022,BHATINDA(PB),160,1600,1800,1700
10/May/2022,BHATINDA(PB),166,1000,1500,1000
26/May/2022,BHATINDA(PB),156,1000,1400,1000
02/Jun/2022,BHATINDA(PB),152,1000,1400,1200
03/Jun/2022,BHATINDA(PB),150,1000,1400,1000
06/Jun/2022,BHATINDA(PB),156,1000,1400,1000
30/Jun/2022,BHATINDA(PB),166,1400,1600,1500
08/Jul/2022,BHATINDA(PB),110,1400,1600,1400
09/Jul/2022,BHATINDA(PB),110,1200,1300,1200
16/Jul/2022,BHATINDA(PB),115,1350,1500,1350
23/Jul/2022,BHATINDA(PB),100,1300,1500,1300
25/Jul/2022,BHATINDA(PB),105,1500,1600,1500
04/Jan/2022,BHAVNAGAR(GUJ),6007,550,2355,1375
06/Jan/2022,BHAVNAGAR(GUJ),6165,575,2535,1555
08/Jan/2022,BHAVNAGAR(GUJ),5740,750,2630,1690
18/Jan/2022,BHAVNAGAR(GUJ),10227,750,2350,1550
24/Jan/2022,BHAVNAGAR(GUJ),12040,750,2730,1740
29/Jan/2022,BHAVNAGAR(GUJ),24357,550,2280,1550
01/Feb/2022,BHAVNAGAR(GUJ),23163,600,2375,1485
03/Feb/2022,BHAVNAGAR(GUJ),24957,700,2350,1300
07/Feb/2022,BHAVNAGAR(GUJ),25259,850,2530,1690
14/Feb/2022,BHAVNAGAR(GUJ),31404,1000,2670,1835
23/Feb/2022,BHAVNAGAR(GUJ),34170,750,2735,1730
24/Feb/2022,BHAVNAGAR(GUJ),29122,875,2675,1775
27/May/2022,BHAVNAGAR(GUJ),171,460,830,645
02/Jun/2022,BHAVNAGAR(GUJ),63,555,820,685
11/Jun/2022,BHAVNAGAR(GUJ),90,300,930,615
23/Jun/2022,BHAVNAGAR(GUJ),160,485,1000,990
29/Jun/2022,BHAVNAGAR(GUJ),33,600,900,750
28/Jan/2022,BHOPAL,1279,400,1300,700
29/Jan/2022,BHOPAL,30,600,1500,900
15/Mar/2022,BHOPAL,1994,400,1600,800
06/Jan/2022,BIJAPUR(KNT),830,500,2800,1800
03/Feb/2022,BIJAPUR(KNT),1230,500,2500,1900
07/Feb/2022,BIJAPUR(KNT),1160,500,3000,2000
14/Feb/2022,BIJAPUR(KNT),600,500,3200,2100
07/Mar/2022,BIJAPUR(KNT),1620,200,1900,1200
04/Apr/2022,BIJAPUR(KNT),1100,300,1350,800
02/Jun/2022,BIJAPUR(KNT),1650,200,1400,800
23/Jun/2022,BIJAPUR(KNT),2780,200,1400,800
25/Jul/2022,BIJAPUR(KNT),2130,400,1500,1000
03/Jan/2022,BIKANER(RAJ),1262,1400,1600,1500
04/Jan/2022,BIKANER(RAJ),640,1400,1600,1500
05/Jan/2022,BIKANER(RAJ),230,1400,1600,1500
06/Jan/2022,BIKANER(RAJ),510,1400,1600,1500
14/Jan/2022,BIKANER(RAJ),1230,1400,1600,1500
10/Feb/2022,BIKANER(RAJ),965,1400,1600,1500
14/Feb/2022,BIKANER(RAJ),725,1400,1600,1500
23/Feb/2022,BIKANER(RAJ),730,1400,1600,1500
25/Jul/2022,BIKANER(RAJ),2775,1100,1300,1200
08/Jan/2022,BOMBORI(MS),9924,200,3100,2000
07/Feb/2022,BOMBORI(MS),7010,200,2700,1800
30/Jun/2022,BOMBORI(MS),14142,100,1800,1100
03/Jan/2022,BOWENPALLY(Telangana),1073,800,2000,1600
04/Jan/2022,BOWENPALLY(Telangana),657,1000,2000,1800
05/Jan/2022,BOWENPALLY(Telangana),435,1000,2000,1800
06/Jan/2022,BOWENPALLY(Telangana),420,600,2000,1500
08/Jan/2022,BOWENPALLY(Telangana),997,1000,2500,2000
09/Jan/2022,BOWENPALLY(Telangana),1171,600,2000,1500
10/Jan/2022,BOWENPALLY(Telangana),548,1000,2000,1500
14/Jan/2022,BOWENPALLY(Telangana),36,1000,2300,1800
24/Jan/2022,BOWENPALLY(Telangana),209,600,2200,1800
28/Jan/2022,BOWENPALLY(Telangana),1307,500,2600,2100
29/Jan/2022,BOWENPALLY(Telangana),725,800,1600,1400
31/Jan/2022,BOWENPALLY(Telangana),1043,600,2200,1700
02/Feb/2022,BOWENPALLY(Telangana),664,1000,2200,1700
05/Feb/2022,BOWENPALLY(Telangana),643,1000,2200,1700
07/Feb/2022,BOWENPALLY(Telangana),132,1000,2000,1800
08/Feb/2022,BOWENPALLY(Telangana),473,1000,2000,1800
14/Feb/2022,BOWENPALLY(Telangana),55,1000,2400,1900
16/Feb/2022,BOWENPALLY(Telangana),450,1500,3000,2500
22/Feb/2022,BOWENPALLY(Telangana),567,1000,2500,2000
23/Feb/2022,BOWENPALLY(Telangana),203,1000,3000,2500
26/Feb/2022,BOWENPALLY(Telangana),764,1000,3000,2500
04/Mar/2022,BOWENPALLY(Telangana),992,1000,2500,2100
05/Mar/2022,BOWENPALLY(Telangana),1042,1000,2000,1800
07/Mar/2022,BOWENPALLY(Telangana),207,800,1800,1300
15/Mar/2022,BOWENPALLY(Telangana),1058,1000,2200,1700
16/Mar/2022,BOWENPALLY(Telangana),834,600,1500,1100
21/Mar/2022,BOWENPALLY(Telangana),323,500,1400,1000
22/Mar/2022,BOWENPALLY(Telangana),1194,600,1500,1100
23/Mar/2022,BOWENPALLY(Telangana),589,500,1400,1000
24/Mar/2022,BOWENPALLY(Telangana),1163,1000,1500,1100
26/Mar/2022,BOWENPALLY(Telangana),381,500,1200,1000
28/Mar/2022,BOWENPALLY(Telangana),381,500,1200,1000
29/Mar/2022,BOWENPALLY(Telangana),1691,200,800,600
31/Mar/2022,BOWENPALLY(Telangana),745,400,1500,1200
01/Apr/2022,BOWENPALLY(Telangana),365,600,1300,1000
05/Apr/2022,BOWENPALLY(Telangana),771,500,1300,1000
06/Apr/2022,BOWENPALLY(Telangana),743,500,1200,1000
16/Apr/2022,BOWENPALLY(Telangana),1024,400,1000,600
10/May/2022,BOWENPALLY(Telangana),1301,400,1100,700
26/May/2022,BOWENPALLY(Telangana),788,500,1100,600
02/Jun/2022,BOWENPALLY(Telangana),508,600,1400,1200
03/Jun/2022,BOWENPALLY(Telangana),689,600,1400,1200
30/Jun/2022,BOWENPALLY(Telangana),642,500,1800,1300
16/Jul/2022,BOWENPALLY(Telangana),329,1000,2000,1800
20/Jul/2022,BOWENPALLY(Telangana),977,1000,1800,1600
23/Jul/2022,BOWENPALLY(Telangana),819,600,1600,1100
25/Jul/2022,BOWENPALLY(Telangana),416,600,1500,1100
04/Jan/2022,BURDWAN(WB),200,3300,3600,3500
08/Jan/2022,BURDWAN(WB),220,3200,3500,3400
09/Jan/2022,BURDWAN(WB),220,3200,3500,3400
28/Jan/2022,BURDWAN(WB),260,3400,3600,3500
01/Feb/2022,BURDWAN(WB),240,3400,3600,3500
02/Feb/2022,BURDWAN(WB),300,3000,3300,3200
07/Feb/2022,BURDWAN(WB),260,2800,3200,3000
16/Feb/2022,BURDWAN(WB),260,3200,3600,3500
22/Feb/2022,BURDWAN(WB),220,3300,3600,3500
07/Mar/2022,BURDWAN(WB),250,3400,3600,3500
18/Mar/2022,BURDWAN(WB),200,2800,3200,3000
22/Mar/2022,BURDWAN(WB),250,2400,2600,2500
26/Mar/2022,BURDWAN(WB),240,1600,1800,1700
28/Mar/2022,BURDWAN(WB),280,1500,1650,1600
31/Mar/2022,BURDWAN(WB),280,1200,1600,1500
05/Apr/2022,BURDWAN(WB),260,1300,1500,1400
31/May/2022,BURDWAN(WB),220,900,1100,1000
16/Jul/2022,BURDWAN(WB),200,1700,1900,1800
10/Mar/2022,CHAKAN(MS),350,1000,1800,1400
11/Mar/2022,CHAKAN(MS),200,1000,1700,1400
12/Mar/2022,CHAKAN(MS),11000,1000,1700,1500
15/Mar/2022,CHAKAN(MS),200,1000,1500,1250
16/Mar/2022,CHAKAN(MS),250,1000,1500,1250
17/Mar/2022,CHAKAN(MS),200,1000,1500,1300
18/Mar/2022,CHAKAN(MS),250,1000,1500,1300
19/Mar/2022,CHAKAN(MS),11000,1000,1300,1200
22/Mar/2022,CHAKAN(MS),300,800,1200,1000
23/Mar/2022,CHAKAN(MS),10000,800,1200,1000
26/Mar/2022,CHAKAN(MS),8000,800,1300,1000
29/Mar/2022,CHAKAN(MS),350,800,1200,1000
30/Mar/2022,CHAKAN(MS),6000,800,1200,1000
31/Mar/2022,CHAKAN(MS),1000,800,1200,1000
01/Apr/2022,CHAKAN(MS),200,800,1200,1000
02/Apr/2022,CHAKAN(MS),4000,800,1200,1000
11/Jan/2022,CHANDIGARH,1139,1500,2800,2150
13/Jan/2022,CHANDIGARH,956,2000,3000,2500
14/Jan/2022,CHANDIGARH,1674,2000,2800,2400
18/Jan/2022,CHANDIGARH,1269,2000,2800,2400
25/Jan/2022,CHANDIGARH,678,2000,2600,2300
27/Jan/2022,CHANDIGARH,940,2000,3000,2500
28/Jan/2022,CHANDIGARH,823,2000,3000,2500
02/Feb/2022,CHANDIGARH,1143,2200,3000,2600
03/Feb/2022,CHANDIGARH,432,2200,3000,2600
05/Feb/2022,CHANDIGARH,964,2000,2800,2400
08/Feb/2022,CHANDIGARH,1610,2000,2800,2400
09/Feb/2022,CHANDIGARH,760,2000,2800,2400
10/Feb/2022,CHANDIGARH,1074,2000,3000,2500
11/Feb/2022,CHANDIGARH,850,2000,3000,2500
16/Feb/2022,CHANDIGARH,475,2200,3000,2600
17/Feb/2022,CHANDIGARH,586,2200,3000,2600
18/Feb/2022,CHANDIGARH,728,2200,3000,2600
19/Feb/2022,CHANDIGARH,850,2200,3000,2600
25/Feb/2022,CHANDIGARH,1117,2000,2800,2400
05/Mar/2022,CHANDIGARH,1663,2200,3000,2600
22/Mar/2022,CHANDIGARH,1703,1200,2000,1600
23/Mar/2022,CHANDIGARH,1405,1200,2000,1600
24/Mar/2022,CHANDIGARH,1512,1200,2000,1600
25/Mar/2022,CHANDIGARH,1189,1000,1800,1400
28/Mar/2022,CHANDIGARH,2400,1700,2000,1850
29/Mar/2022,CHANDIGARH,3714,1000,1800,1400
05/Apr/2022,CHANDIGARH,1663,800,1600,1200
06/Apr/2022,CHANDIGARH,1004,800,1600,1200
07/Apr/2022,CHANDIGARH,1208,800,1500,1150
12/Apr/2022,CHANDIGARH,2499,800,1400,1100
16/Apr/2022,CHANDIGARH,2187,800,1400,1100
26/Apr/2022,CHANDIGARH,3277,800,1400,1100
12/May/2022,CHANDIGARH,1084,800,1200,1000
13/May/2022,CHANDIGARH,1313,800,1400,1100
31/May/2022,CHANDIGARH,2582,800,1400,1100
08/Jun/2022,CHANDIGARH,1225,600,1400,1000
10/Jun/2022,CHANDIGARH,957,1000,1800,1400
11/Jun/2022,CHANDIGARH,1162,1000,1800,1400
15/Jun/2022,CHANDIGARH,1302,1200,2000,1600
23/Jun/2022,CHANDIGARH,1560,800,1700,1250
28/Jun/2022,CHANDIGARH,1324,800,1600,1200
29/Jun/2022,CHANDIGARH,673,800,1600,1200
07/Jul/2022,CHANDIGARH,756,1000,1800,1400
08/Jul/2022,CHANDIGARH,993,1000,1800,1400
09/Jul/2022,CHANDIGARH,152,4000,6000,5000
13/Jul/2022,CHANDIGARH,1395,800,1700,1250
14/Jul/2022,CHANDIGARH,1251,800,1700,1250
16/Jul/2022,CHANDIGARH,936,800,1600,1200
19/Jul/2022,CHANDIGARH,1703,1000,1600,1300
20/Jul/2022,CHANDIGARH,2060,1000,1600,1300
22/Jul/2022,CHANDIGARH,1213,1000,1600,1300
23/Jul/2022,CHANDIGARH,1383,1000,1600,1300
26/Jul/2022,CHANDIGARH,1016,1000,1600,1300
28/Jul/2022,CHANDIGARH,320,800,1600,1200
29/Jul/2022,CHANDIGARH,808,800,1600,1200
18/Jan/2022,CHANDRAPUR-GANJWAD (MS),1269,200,2800,2400
06/Jan/2022,CHANDVAD(MS),10200,1500,2240,2200
07/Jan/2022,CHANDVAD(MS),10200,1400,2153,1950
28/Jan/2022,CHANDVAD(MS),13256,1200,2486,1800
16/Feb/2022,CHANDVAD(MS),7200,1200,2322,1900
22/Feb/2022,CHANDVAD(MS),7200,1500,2425,2150
04/Mar/2022,CHANDVAD(MS),8000,1000,1726,1500
10/Mar/2022,CHANDVAD(MS),7200,800,1658,1350
11/Mar/2022,CHANDVAD(MS),8200,800,1586,1250
12/Mar/2022,CHANDVAD(MS),10829,552,1711,1000
14/Mar/2022,CHANDVAD(MS),7476,501,1351,850
15/Mar/2022,CHANDVAD(MS),13328,602,1351,880
22/Mar/2022,CHANDVAD(MS),8000,350,801,500
23/Mar/2022,CHANDVAD(MS),10200,300,951,550
06/Apr/2022,CHANDVAD(MS),8200,400,760,500
16/Apr/2022,CHANDVAD(MS),5400,300,1126,750
12/May/2022,CHANDVAD(MS),8200,500,1121,700
26/May/2022,CHANDVAD(MS),5200,600,1325,900
02/Jun/2022,CHANDVAD(MS),7200,700,1485,925
04/Jun/2022,CHANDVAD(MS),8200,700,1526,950
16/Jun/2022,CHANDVAD(MS),6200,500,1570,900
30/Jun/2022,CHANDVAD(MS),6200,700,1550,1100
16/Jul/2022,CHANDVAD(MS),6200,600,1314,950
22/Jul/2022,CHANDVAD(MS),5200,600,1450,900
14/Jan/2022,CHENNAI,500,2000,2030,2020
25/Mar/2022,CHENNAI,5500,2200,2800,2500
28/Mar/2022,CHENNAI,5800,1600,2000,1800
29/Mar/2022,CHENNAI,330,2400,2600,2500
30/Mar/2022,CHENNAI,5500,1600,2000,1800
31/Mar/2022,CHENNAI,5500,1600,2000,1800
04/Jan/2022,CHINTAMANI (KNT),80,2000,3000,2500
27/May/2022,CHINTAMANI (KNT),30,1000,2000,1300
31/May/2022,CHINTAMANI (KNT),40,1000,2000,1500
07/Jul/2022,CHINTAMANI (KNT),40,1000,2000,1500
11/Mar/2022,CHOMU(RAJ),253,1200,1400,1300
12/Mar/2022,CHOMU(RAJ),231,800,1200,1000
13/Mar/2022,CHOMU(RAJ),209,800,1200,1000
14/Mar/2022,CHOMU(RAJ),162,800,1200,1000
15/Mar/2022,CHOMU(RAJ),214,800,1200,1000
16/Mar/2022,CHOMU(RAJ),74,800,1200,1000
22/Mar/2022,CHOMU(RAJ),271,900,1100,1000
23/Mar/2022,CHOMU(RAJ),82,900,1100,1000
06/Apr/2022,CHOMU(RAJ),230,800,1000,900
28/Jan/2022,DEESA(GUJ),560,1500,2250,1875
29/Jan/2022,DEESA(GUJ),525,1500,2300,1900
31/Jan/2022,DEESA(GUJ),525,1500,2250,1875
03/Jun/2022,DEESA(GUJ),560,900,1350,1150
